sample_id,audio_file,hive_id,varroa_measurement,varroa_label,segment_index,segment_start_sec,segment_end_sec,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,251,502.0,504.0,-439.49855933153367,139.7593258705917,161.88217299305515,37.25147588547019,-13.566945521853167,13.982133992987928,-10.858490011559658,9.15517110265852,4.785681061559132,5.998273867264138,24.624068260780053,7.462480987323558,6.853514775756326,6.407453180462584,-0.6939941767511499,5.052151844988722,1.2176803473773254,4.967347306993642,3.5268581761697537,5.906378874666914,-12.171318830713151,6.351266146381598,11.92964198366465,5.6371115131559995,2.030892501927462,5.291576381094417
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,252,504.0,506.0,-441.41481303256666,131.9033562276116,163.68888741112298,36.252479906639195,-14.010182409846552,11.325592069135812,-12.3229475488143,8.044836740071187,7.607520265454793,5.593383978307522,25.55783798602581,6.942096363223715,7.054000300709641,5.5776384621873945,-2.354242051419469,5.686895582561883,0.7838736119866668,5.6772059019809875,3.4443415026826503,3.7828668164946886,-12.133836243499605,6.5536112259695445,12.04408603764859,5.641423968722776,2.630125594210925,4.889005198172895
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,253,506.0,508.0,-438.27835901826,134.27496264687662,165.31998232577635,35.56361738519318,-15.962942278628445,10.518489338055783,-9.342076730281315,10.22157763188615,7.664362065787177,6.0326422670034106,24.73039503740815,7.063917770373687,8.835081996258667,5.1647836624665056,-3.535243739328706,5.08088632913624,2.6953430349228777,4.754349718597447,4.486033258361723,5.868751334645909,-12.599822980177127,7.348248333797413,11.127959255440006,6.161105028562872,3.42329808349834,4.9703059088657975
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,254,508.0,510.0,-430.8972292921503,137.6479970722625,161.1240767563905,37.03862563503115,-13.441881922838666,12.397414470952056,-13.551132827924832,9.548726584564221,8.266914787930098,6.974450624687447,25.177076588767555,9.063675918297063,7.2457506925071655,4.935276861510772,-0.9787030082446111,4.887787613423966,2.955668607636522,5.370246552353959,1.8229999541568298,4.944195612464815,-12.959544936021958,6.689049467940943,10.8305362007071,4.940629049981248,2.4936321112139503,5.951497541036972
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,255,510.0,512.0,-439.6630694603835,137.03676412668548,164.31405967824463,36.559985975433506,-13.450765769083874,11.850388320398256,-15.572433722255013,9.481838036383381,9.103222236393998,5.956843788603363,26.722628191263166,8.043668281302672,7.750169792431672,5.759779496294634,-3.6783582787986475,5.8311767554226694,2.019425817357582,4.9755850688585355,4.24098413810972,6.165955506305049,-11.023569676930126,5.421698309754494,12.087047433382395,5.692655630079441,2.383775894558622,4.861548025745638
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,256,512.0,514.0,-444.0328816187452,129.5155790437356,160.48532564694,41.00369034913354,-10.506395277288076,9.828798485579362,-12.555691768339393,7.103785946534715,9.804560777270616,7.5058459108846005,24.42568481285444,8.710540857194305,8.594970108610502,4.756489980938434,-0.08177207795851504,5.241534690777392,2.9679540121974832,4.68681743696972,2.966399289107578,4.501475705600013,-11.18340729559724,5.5876628389474075,11.471390302751693,5.848412634278429,2.929425877101155,4.155981506288135
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,257,514.0,516.0,-436.7182673095068,140.52394981132718,162.7590265643193,36.09586763076379,-13.550441429062221,11.138263969814606,-11.76459000625301,9.44506663737892,9.371734043893229,5.128797051083796,25.130447464917232,7.723699165379205,7.978032482346338,5.528669420381897,-1.8930443625760391,4.852517331702564,-0.5185943580437911,4.963845735473246,2.953659510526935,5.146693878262081,-13.73286425586387,6.790437322900481,11.849012124168192,5.221564407851745,2.900731197556614,5.176589163269635
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,258,516.0,518.0,-440.27923174676243,134.84169738259578,169.22933075792503,35.02383225155504,-17.6487681787332,12.413741639990297,-11.852922393196625,9.678688817729006,8.698451124783121,5.825615805564196,26.47779574981347,6.389958513216583,7.623017284283823,5.118873916675014,-2.848061145140606,4.763549394907576,-0.157481358646283,4.3819568566379425,3.0183075316701418,4.591396966798119,-11.817330528088425,5.602007723017831,12.61925052811202,5.961837319011511,3.8861179048210395,5.7698754662645735
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,259,518.0,520.0,-443.76481011249666,141.77024063160633,167.74802353725664,34.21542058156215,-14.040378091100786,12.788863598129947,-16.968093946815912,8.65873458189371,7.716720530541809,4.931588826194603,28.908591695213097,8.181073304245718,5.183482426342952,5.557196215961681,-2.028051017928585,5.535728545433863,1.6691181243653241,5.091145339639152,2.473189938166721,5.961914804309235,-12.458763465558215,5.726394591601405,12.21071423246703,5.523567494999392,3.086897920205045,5.065037836631063
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,260,520.0,522.0,-433.0456939654904,135.949444835686,164.93949657177708,37.53450223330862,-17.69716373087106,14.60457783333739,-12.72433028895198,9.96650865277264,7.506345324013142,5.599219114420593,26.030022456234473,8.452161294867269,6.371496776845167,5.129869451783775,-2.533292474654985,6.089292381193573,0.2834113693996824,5.304115555378269,1.687004588579756,5.123227407607235,-13.816587391446303,6.596831076342801,11.556031558871542,6.936226963891093,3.0864177082599413,5.866139841679593
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,261,522.0,524.0,-440.3606699049546,137.83808548226236,164.98775195050337,36.09793732749729,-13.864675752802112,13.262072904703382,-11.514811990839444,10.001375614143114,6.870770560880491,5.68602177064869,24.825273875533924,6.533171102296078,8.458961365230241,6.31036882890297,-3.1583363158314466,5.046989059691154,1.530030351910761,5.0522081527949245,3.16076101278404,5.832137413378777,-12.180100905920378,6.3567168990089575,11.501364334547455,4.769137813937086,4.463503134269638,4.502075151619268
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,262,524.0,526.0,-444.60761253477375,142.33068885876335,164.66916899663545,34.764187308568076,-15.757346307069609,12.60528559774522,-10.392045717276131,9.18108134936278,6.828531404675567,5.046565393762435,26.252556965065796,7.1038673209633805,8.223072267699973,5.822768310195349,-2.1621129983291345,5.622591058733317,0.374116747780665,5.000100555689612,4.3437551058092545,5.739320280611409,-12.071151235481887,6.054844481408373,12.808688656468377,5.1415235256108875,5.26294303855321,4.400566223296003
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,263,526.0,528.0,-439.5987514049899,143.22391393922723,167.04785248110835,36.24082891924719,-17.269944936435508,16.02049603429842,-9.242178741808416,11.785472468700622,8.226099652589596,6.145877828281799,25.364568174461336,7.96581341768043,6.658297254480201,5.017187670768695,-0.266651106740223,5.070686802540094,0.9160159889175372,4.341319373671841,2.0665659663312472,5.896067665707204,-12.821967314939869,6.8145807908701705,12.124034661792669,5.734578880925486,4.243932762437701,5.803595110331088
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,264,528.0,530.0,-444.17791800448333,144.6142485424697,167.77165747192385,33.4690170892532,-19.536949496376188,12.744523603096335,-6.415416826513662,9.018429384872357,5.711477056197245,4.610452924475911,23.94900201033605,6.451060649058749,8.823665807077642,6.492942813255669,-0.2348853006556792,5.2899440636331265,-0.010155798931170591,4.867534036864957,4.075537397088318,5.117389776263524,-10.767567810730059,6.378004904069648,12.896227755506697,4.9092736715408565,5.85218984434544,5.488708822477369
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,265,530.0,532.0,-431.81046124646826,145.8784444243952,159.03164265768154,36.739977352461985,-17.943386368872932,13.585530181362605,-5.639280650915233,12.562922584846143,7.612258408393108,7.486494432257941,23.85739244104704,5.85057372410887,7.971169123384438,6.470490341697129,0.5203339560423217,5.504226650513964,-2.2681376473615575,5.975814327976948,4.891528135023363,7.0671977226591025,-12.673697475235857,6.978069041643911,10.633466202436129,4.571615206899705,8.110373281747215,6.761901808035345
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,266,532.0,534.0,-441.54796641336566,135.02091222439137,173.96782429392093,34.770988826877705,-14.162688843193807,11.582387814172987,-14.481347143016361,10.241423651972012,8.566091360230562,7.2929414371129395,25.03506931756748,7.94595190726165,6.166340452106955,4.837744863790243,-0.4533233454780966,3.7683485534625705,0.6729808791111931,5.939215838134561,0.38186649156827795,5.470456011296379,-13.917504368085272,4.961307894720567,11.913382739359768,5.473991375793607,2.7813559976438413,5.432517709696078
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,267,534.0,536.0,-435.30297890567476,135.5512752579911,169.00986397389303,38.00205782999905,-16.676726539413583,11.834885465665371,-13.011204369155566,9.130461465464844,9.40812575523368,5.043552389547889,26.94143749128346,7.742534668468814,5.520191835160972,5.109969597911643,-1.7872963794475438,5.142257862159346,1.6634300786095217,4.745859223194532,2.773842930941774,5.23669686629675,-12.627264954361024,6.406076035943729,11.56759332201707,5.06930774417484,4.125857926352128,5.175437874827704
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,268,536.0,538.0,-431.02487270147327,129.72730983738793,167.67641538161305,36.62960003153441,-17.8571790602153,12.833553120076635,-11.93552085909593,11.493612684436336,9.11914894631459,5.893960366791524,22.978742732567312,9.117671310854771,4.812869149613058,6.105979502981401,-2.3117085298270372,4.188049922360009,0.5628904639495792,6.229898723445339,1.5639603476728674,7.053971859804453,-13.007183208592792,6.712161880985399,11.582063429194964,6.6917065660837665,3.5825941071023872,4.9718905595371075
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,269,538.0,540.0,-410.57257306614656,139.9824956573455,158.37796400665306,41.29455396705063,-16.5522750369931,13.477076965707877,-10.61789053321639,10.690198771056037,10.734154413130979,5.831103635576185,21.201258275268906,8.140575453687296,5.2438600016604076,6.8948433564006315,-3.9763396965270865,5.126327576106431,0.91635483693286,5.366512843842384,0.18213080209631882,5.532029333940727,-12.820799385847122,8.296372156766074,9.109042372757385,5.478865992015977,4.412600592125158,5.50227327357735
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,270,540.0,542.0,-416.8494618348366,127.8027392956168,157.30636041945925,39.68772244563376,-15.6844992422253,12.752448326060856,-12.08482805808039,12.27091334110041,9.407996842262946,6.710198748561654,22.24348820499911,9.356708233014713,5.841560268266727,7.801544274601762,-3.312927052419584,5.180018429285192,-0.22508308142753927,5.16994482730494,3.1858479814684,6.265608782448027,-12.386841871941973,6.084174953532612,7.994355939451531,5.197192481317264,4.064926097210994,5.513056395772985
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,271,542.0,544.0,-433.47950111546436,136.28322707558868,170.78034283612254,36.06505451553338,-17.357235438221977,11.582971257136082,-12.266696246964495,8.132694916124294,9.965207823911461,6.295152469378357,25.38291522044035,8.377817470438826,3.040132032520263,6.469544376585422,-3.6637204688990446,4.716872853311247,0.4595686890651629,5.508340391082263,3.1224354072006797,5.5164746270218705,-11.326184167795759,5.377603140777438,10.497659968897391,6.337875510677233,1.8981463149432014,5.3337372211832275
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,272,544.0,546.0,-445.2143181281128,131.00437845711926,171.58322615828806,35.89088198865466,-17.941351791370597,10.719960938975627,-13.771237750303849,8.289514016408113,7.680701775638981,5.782835632598988,26.62522996761334,7.996875555804901,6.878931414783296,4.83123612248866,-4.081825546031224,3.9114064298028293,0.5678472211099694,4.855049136822127,1.6935113367659624,4.508337525684418,-12.012709518439792,4.8766426338847095,12.489184248453801,6.57087435330428,2.5773414795085983,4.867174769097503
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,273,546.0,548.0,-431.64744098564034,147.02966687714283,164.82658181880277,34.672425374964035,-19.8735873166137,12.992694706164174,-10.352948084332324,10.364537127793973,7.558847722795421,7.580422151291873,22.81551575121595,9.473957590414503,6.946821614706387,5.83312824273193,-4.749690129706709,5.652505290656299,0.663621183067325,5.850167642287742,2.324524017565002,5.83640120975411,-11.64399852328672,5.927236824910786,8.480493666516942,5.6191431282741755,3.271247873313626,4.953490032223022
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,274,548.0,550.0,-435.1509405707573,131.96951051726532,165.3161391248331,34.63694815782498,-19.653741919405384,14.360690249271586,-8.04865754734124,9.159191706153914,6.133196259855037,6.248435865577561,25.389591920422205,8.838470614857092,6.168902099575023,6.46761135563682,-3.1669775335834824,4.696132073939995,0.04405518984802954,4.8267008235497215,5.487304508581169,7.934211085158688,-12.204011353074067,6.241494766863074,10.521612301812208,6.277645651123774,4.805706724023225,5.649026624888755
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,275,550.0,552.0,-418.54987361193344,146.53723670800352,169.6279434727286,34.232641265324965,-16.808160539707245,12.00639485359889,-13.15796956245568,8.170696437840075,8.723527111242241,6.346482938113189,23.127601272252228,7.773246574505661,3.3481269814693664,5.661455168298109,-5.205156696148118,5.057969836568367,-0.8973326459547862,4.916056257894278,-0.5010877398520626,5.36829326033822,-15.391280161638704,7.838435726896431,10.341821617209847,5.152458333229307,0.1961141548511298,5.6939328281890464
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,276,552.0,554.0,-414.0757789570284,132.26187892496566,159.306033234592,42.455695774605594,-11.853224616078348,12.901655628290989,-18.411687129752732,9.888062112610848,8.749604291437935,6.319768759392975,21.695479024098056,8.252808944588685,4.942332151067764,5.949587570474919,-6.144092362412861,4.541469574866603,3.4559184499164353,5.479104421829414,1.4251507796284841,5.462906740094689,-12.724677370942858,7.265127850477663,8.804801005817852,5.490089608495863,2.2236554943573443,5.951386381857192
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,277,554.0,556.0,-445.05799084189977,138.76454021304622,172.04262960533737,37.57163120071349,-13.663392546367442,12.576767408156556,-14.985317929230602,7.469442898291512,6.454001330749182,5.187165973731048,28.912561164500612,7.102561868778933,5.714384260530189,5.054044400783168,-3.7153403799560825,4.656460278011978,-0.1648537001134934,6.155232153473495,1.9518424455469303,4.176110055341158,-10.152490242459974,6.486957494982771,10.910894100995431,5.954748271510957,2.374986034784018,4.909396736380935
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,278,556.0,558.0,-450.4668348154426,137.4202295157074,173.5397105769396,34.56540387586276,-18.092647339367872,13.191712233080116,-12.49409446265888,10.027973308548692,7.8757987687143345,5.006339822856273,26.0696275391018,8.175482228787061,5.271952199539797,4.6140403708294375,-2.913753664026307,4.232747873685865,1.2337227266796178,4.520432716551047,3.517830460140493,5.420220537918457,-11.491521760004945,5.456922899579974,12.128174744239608,4.849869297630869,3.5650969951964346,5.390884623913331
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,279,558.0,560.0,-445.3408462391076,134.15099121442353,169.59085339539962,37.63838338781967,-14.26591122112078,13.58695275413553,-11.44402464679842,8.538282997005943,8.779569748147372,5.4071238301793825,26.3741573961425,7.4484021802133595,6.65977785334349,6.038333378085482,-4.389535989859988,6.202394822884898,0.08510289533556188,3.82050956048608,4.359720183084542,4.720830653564661,-9.731394835975456,5.48104096246839,12.298450124632847,5.446246437473546,3.011504147301904,5.343630553676426
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,280,560.0,562.0,-430.46426285821707,129.63747026131276,166.69095044095823,42.56632089388508,-14.620748547356099,15.773440346858647,-17.393210055928034,10.002598978629202,13.94223196742726,6.3873994952556306,23.596346966659112,7.629700085419761,8.689989285340333,4.72966520168939,-7.814866427534214,6.107899510810014,1.1741214465090957,5.339173221124915,1.6270231194481068,5.714090044443221,-11.221640546379302,6.466595219132059,9.570871091951387,5.347193470433916,2.6279448033914545,4.937606739577915
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,281,562.0,564.0,-436.84712605341866,136.5583812033116,162.19700177664055,39.220124223807765,-13.8497564627203,13.210534367365009,-12.993494123799843,8.949103454171201,8.821653683057296,7.466063417958143,27.10888526160671,8.432769513274133,5.369005612430569,6.812612696257549,-6.150184675677367,5.735010407300497,0.8724995782279659,3.786025666210427,2.899080389178969,4.804059197300605,-10.215874379432387,5.84810546891682,10.5557102991452,5.359241890646757,2.2376123277128896,5.732797478757837
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,282,564.0,566.0,-427.6865691891699,140.32454345045107,167.88713691724098,39.54919201352114,-13.437534171051293,13.110324351627288,-12.572468165819783,9.81152032267135,12.576823167877569,5.6259706472716,26.10047799617544,7.672975088276816,6.1901496880837685,5.564379868998883,-2.974306052064361,5.220740468732921,0.8420045796729596,5.570836714070567,1.7189257759369885,4.640051170196461,-9.192386038511895,5.659540905650416,10.472653514771693,4.5741907098561905,1.2931931992599326,5.230909589066415
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,283,566.0,568.0,-436.63571782180253,135.42886807500477,169.06186203077252,34.47676373646384,-17.16743205982383,12.41201781455223,-10.185167088493527,9.376543613235503,8.666598402461752,6.3304894640782114,24.570570949574833,7.13857642041523,6.333060821662365,5.800712054244426,-3.8008252278009196,6.120075804413265,-0.09464682877036897,5.1253158945960395,3.2689711795037972,6.263390636980341,-13.421285057130984,5.543305453407957,8.95058341504341,6.372818065391226,2.088401970489422,5.148889040851901
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,284,568.0,570.0,-434.09056192174756,134.57911040348745,167.8610327303057,38.32882791847915,-15.68248252958025,12.663415900766323,-12.594334377900816,8.725915768558743,11.279056467432243,6.225179236964442,27.567150899866114,8.111947699390635,8.610245969029274,4.7831051314195525,-5.043169876625992,5.033003560868922,-0.6359839831275031,4.895866047794024,3.492574128357759,5.5866587509618135,-11.444907249717069,6.170314068340529,11.590795903652245,5.793889488529677,1.1728561070484156,5.27486392325604
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,285,570.0,572.0,-429.712611312245,134.60548613189263,168.24525719063138,40.48627763794143,-15.844216259385654,13.005921744387528,-13.922693816698265,7.92414074656864,11.325934170400314,5.723793846423059,24.358302127576682,8.226385897652836,5.882149166250356,4.207687502509597,-4.116907640993393,6.409032432956708,2.2753089803705877,5.139138262048477,2.7228080338266563,4.4114738876757835,-10.941007853919544,6.1628018011208665,11.340931335475945,6.095778749114782,1.3706490425486542,4.802023817301571
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,286,572.0,574.0,-416.0489659837967,146.53986690225886,170.07623666269004,37.05413078981866,-13.761656401429368,12.680686770595504,-15.72216516524126,9.935909108016423,10.504804776868976,6.764098883258,22.074798553210925,9.137546841194663,1.7679738582922597,5.9039807415921235,-4.157974185681565,4.239579300483252,1.153752403878011,5.652424943403285,2.962120998300324,6.405687176035096,-14.10105047670984,7.242644858254642,10.795338275566342,6.162981557864848,0.4419615615997034,4.66382507159173
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,287,574.0,576.0,-439.15760261478454,133.8732832882469,171.09408594675807,39.60444501051264,-16.887395280948013,12.284842600589343,-14.412803629707424,10.862467861977471,7.855657431854379,5.775065597454747,25.55440267733414,7.4282244717563595,5.583523300855556,5.5814012579704135,-5.276752601366121,5.078736082356004,1.7608538185130052,4.432646856983776,5.483057090959738,4.893037209948965,-10.301441784803,5.759364089094858,12.468459587063784,6.152701723880737,2.7010688448028186,4.720654714043669
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,288,576.0,578.0,-423.4252380925523,138.99178714660698,168.18010722055988,37.662289683206275,-15.78840672771351,11.498212731679667,-14.00958710927678,6.75509139833603,9.414222154947206,5.312391853025477,21.27312541022416,9.526264468695718,2.981352816248932,6.891212120764778,-6.708424705368489,5.585093418143146,-3.1047456317512965,6.746298861510669,2.183078250492485,4.534154982785751,-12.615443165047964,5.999263866958338,12.640860113575757,5.96060213943372,4.914061738812973,6.001056246665373
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,289,578.0,580.0,-430.18502312108023,131.4404334590205,169.44450583172403,39.2779943544421,-16.434058165130494,12.843694887757271,-16.030729634737067,8.753273632718736,10.312195616545761,5.89918343846242,26.816921418154262,8.917299497371383,5.220099798271435,4.897275118447711,-4.438353983633802,5.725632353382117,0.8814959851578286,4.70870588719837,3.2021595523618847,6.465229038797628,-12.583159577034875,6.031305732277039,11.177392537963966,5.9213176881897205,1.951517503955815,5.224386825338862
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,290,580.0,582.0,-433.11133130973946,137.5469100452295,168.92381392974784,36.40315194135079,-18.095498179288416,12.81168394971343,-14.916599812609086,10.170623172745687,10.217797901874365,7.098482995087681,29.1711023829353,8.959864424105474,4.825138702864225,4.880268351312367,-3.9090733456722506,5.0223512730924815,-0.2293062099721196,4.9101111969204725,4.63656115786473,6.162623684977106,-13.024362617437776,6.113333373912996,11.606637658292948,5.868612072575249,1.6882537824999169,5.321752149122984
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,291,582.0,584.0,-441.5692341620376,137.4415344672822,171.9735032661131,37.36341545823295,-13.253947609056565,11.018046731393005,-19.736580737101708,7.338553747205022,10.131838715863324,6.089329280696308,27.52058929311314,7.305201600353845,3.1871964312787653,4.125384649767326,-5.807754208579087,6.035191573826027,1.8836894081796909,4.754775355263245,3.911482188730785,4.121093548872926,-10.426990383714466,5.56450161106185,13.667805089497396,6.539228908743017,1.0711596310517388,4.6146720732575215
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,292,584.0,586.0,-438.859633255979,137.64148481350625,168.64416981380006,37.43498198264416,-13.534747814938676,11.105229837161582,-18.74472320790189,7.273369303959216,8.653215564154705,5.654694542912716,27.730948463512885,7.8394378800944935,3.6531619979319045,5.459846024922806,-7.4023242001136795,4.876053743083997,0.6621826235211485,6.104709448813549,2.96726128466998,5.199506342218052,-12.035347928512095,5.7856779111570535,11.250998602409357,6.901976682530716,1.3080884123535412,4.783104088264558
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,293,586.0,588.0,-444.9691964457622,138.62385890132083,173.37568675873356,35.318835442231205,-17.271325700250852,10.884998046873243,-17.137406887580266,8.187732722894193,8.869757909048689,5.214007885683487,28.170406525037862,7.029760584945921,3.9667043957492845,4.182011984719386,-6.546684138918229,5.310818478675577,1.3673223346493095,4.754338606746025,4.4802162824037675,5.32635137471525,-12.087565778446287,5.601283130715534,11.696850120995666,5.980783250032379,1.0587716669051028,5.719033503292915
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,294,588.0,590.0,-418.9076872290105,143.30445109851877,159.96785446173456,36.339631577535705,-9.825120877116099,11.241795074251483,-23.20776152990048,10.851286024311069,11.619738433065741,7.4339614367761975,24.159114964221057,7.986156651637205,4.379800699431189,5.527117225879634,-6.147866525694976,4.963041872285087,1.8407474295163189,5.491211460444017,0.9494558342960471,4.968974230820896,-12.219520953392015,6.488792665966379,10.70406234532313,6.442567440154272,0.5463359721899078,5.791250485596407
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,295,590.0,592.0,-439.57132175216236,144.9314752238263,171.81593736843394,33.99704925131458,-19.338012151042946,13.10075713445499,-17.636169879907285,9.083965297859875,8.478584566263372,5.950298576712719,30.347300109017095,7.614448359271298,4.516052102408102,5.859938306261993,-8.063925951875246,5.9479326296501185,-1.2384629761073322,5.841524396008226,6.102566070422395,5.336717003111553,-12.938056581146665,6.86364680590432,9.490209542211616,5.164798130372462,-0.5304338136258558,5.452944521269577
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,296,592.0,594.0,-434.27428308346015,145.99323088707516,172.39195892916155,34.088644614774516,-18.299665117859305,14.051464280282284,-15.293115371969764,10.798629805407767,9.332114545548967,7.206570737984297,28.988631264268236,8.067013704621012,5.077948784584773,5.4918367846402365,-6.521525489461321,6.131174130098107,-2.2450550170326506,4.741327436230939,4.727021854492444,5.284100579418088,-13.704122739627127,5.884845171632991,11.976500752597897,5.17632348321846,0.6218867262565645,4.396032693457436
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,297,594.0,596.0,-433.9518993380509,142.2922572495983,170.45500345518076,37.00592397046797,-14.62973438150202,11.309657068234722,-17.561208590622243,9.1353719865599,9.661123554300325,4.9785265646380505,31.237151239072258,8.343416716787063,3.331753979982278,5.112774551693282,-6.885401810729769,5.268753213884598,-0.7637557193663226,4.792158823443187,2.2441603885807195,4.743976930309417,-13.81072904760846,6.541393900963207,11.854937600715136,6.128157668706801,-0.4514085844837969,4.3343877865550775
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,298,596.0,598.0,-431.0344206395191,145.67194135791814,165.52848158535497,36.481816348132504,-18.640311771494837,14.158812497289306,-16.40762333994572,9.574074991411067,7.1374499034300065,5.770002663773351,28.612114940411306,8.771649648318498,3.1544502605002562,5.6847424580889605,-6.480515040090314,5.327991571254437,0.6980065136421953,4.452853852974349,3.986143084552634,5.058733512366816,-11.255650609390045,7.0649878890587585,11.695372541658084,5.17448708857978,1.1296377510557147,4.836072507173222
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,299,598.0,600.0,-438.9188552420611,141.68163180917094,168.00682233239604,36.61344058346675,-16.76645263555999,12.574805818781261,-14.798610757288849,8.671838295592783,7.706076132192421,5.895556427096163,29.503363213749264,6.865306384485484,4.798620147207845,6.076997442871691,-5.067072192642352,5.760372517882369,-0.7700223293863536,4.784635267823337,3.087082272418818,5.221668738882935,-11.938842723382155,5.874470455367756,11.8862803399173,5.638037334030564,3.1917494850223576,4.362734500646474
3691_20220825_1315,25-08-2022_13h15_HIVE-3691.wav,3691,14.0,HIGH,300,600.0,602.0,-415.0378424088643,143.62809101638948,162.96837108415878,39.91112474664132,-13.707067694823584,11.738913267246735,-19.351522338022185,7.632445352716528,10.373807225360007,5.513912398986123,25.775928818229133,7.157026035135026,4.37834856984512,5.1962400147285726,-5.608370292224283,4.734777222620922,2.8773260680876347,5.334514246107807,1.3495875788430611,4.4542806815763845,-13.314857833171141,8.425244005008679,10.327401091867623,4.88535124274343,0.3348127080010009,6.875733745186688
